"sec","timestamp","Latitude","Longitude","Alt_m","GndSpd","Heading","AirTemp_C","Pressure_mb","RH_pct","WindDir","WindSpd","CH4_ppb","CO2_ppm","CO_ppb","H2O_ppmv","O3_ppb","jNO2","site","survey_date","CH4_ppb_bg","CH4_ppb_enh","plume"
73907,2024-07-09 20:31:47,40.026691,-105.242241,1607,0.2,2.25,27.5,849.4,20.8,NA,NA,2021.5,436.57,13280.4,10084.7,68.5,0.0025214,"MobileLab",2024-07-09,1976.2,45.3,TRUE
73908,2024-07-09 20:31:48,40.026691,-105.242241,1607,0.2,2.2,27.5,849.4,20.8,NA,NA,2018.9,435.59,7804.6,10083,67,0.0024695,"MobileLab",2024-07-09,1975.4,43.5,TRUE
73909,2024-07-09 20:31:49,40.026691,-105.242241,1607,0.2,2.16,27.6,849.4,20.8,NA,NA,2017.3,434.75,7458.2,10081.6,56.4,0.0025202,"MobileLab",2024-07-09,1975.3,42,TRUE
73910,2024-07-09 20:31:50,40.026691,-105.242241,1607,0.1,2.16,27.7,849.4,20.8,NA,NA,2052.7,435.13,7111.9,10080.7,56.4,0.0025048,"MobileLab",2024-07-09,1974.2,78.4999999999998,TRUE
73912,2024-07-09 20:31:52,40.026691,-105.242241,1607,0.1,2.15,27.6,849.4,20.8,NA,NA,2137.8,443.64,51612.2,10115.8,65.7,0.0025034,"MobileLab",2024-07-09,1973.8,164,TRUE
73973,2024-07-09 20:32:53,40.026691,-105.242241,1607.5,0.3,2.23,27.8,NA,20.7,NA,NA,2012.3,430.4,6454.3,10101,57.9,0.0024013,"MobileLab",2024-07-09,1973.8,38.5,TRUE
73976,2024-07-09 20:32:56,40.026691,-105.242241,1607.6,0.3,2.28,27.8,NA,20.8,NA,NA,2020.4,433.58,10000.6,10076.9,55.4,0.0024003,"MobileLab",2024-07-09,1973.8,46.6000000000001,TRUE
73977,2024-07-09 20:32:57,40.026691,-105.242241,1607.6,0.1,2.29,27.7,849.4,20.8,NA,NA,2055.9,437.98,12026.1,10079,56.4,0.0024315,"MobileLab",2024-07-09,1973.7,82.2,TRUE
73979,2024-07-09 20:32:59,40.02668,-105.242241,1607.6,0.1,2.22,27.8,849.4,20.8,NA,NA,2232.1,462.82,27617.9,10082.2,55.9,0.0024257,"MobileLab",2024-07-09,1973.6,258.5,TRUE
73981,2024-07-09 20:33:01,40.02668,-105.242241,1607.6,0.1,2.19,27.7,849.4,20.8,NA,NA,2593.4,488.02,98067.6,10103.6,55.4,0.0023967,"MobileLab",2024-07-09,1973.5,619.9,TRUE
73983,2024-07-09 20:33:03,40.02668,-105.242241,1607.6,0.4,2.225,27.65,849.4,20.85,NA,NA,2454.9,473.36,86766.6,10144.7,62,0.0024088,"MobileLab",2024-07-09,1973.4,481.5,TRUE
73985,2024-07-09 20:33:05,40.02668,-105.242241,1607.6,0.1,2.23,27.7,849.4,20.9,NA,NA,2197.6,458.72,34318.8,10162.9,55.9,0.0023869,"MobileLab",2024-07-09,1973.3,224.3,TRUE
73986,2024-07-09 20:33:06,40.02668,-105.242241,1607.6,0.2,2.22,27.6,849.4,20.9,NA,NA,2115,445.84,14316.9,10142.7,55.9,0.0024045,"MobileLab",2024-07-09,1973.1,141.9,TRUE
73988,2024-07-09 20:33:08,40.02668,-105.242241,1607.7,0.1,2.2,27.65,849.4,20.9,NA,NA,2040.9,432.86,17587,10128.9,56.1,0.002395,"MobileLab",2024-07-09,1972.9,68,TRUE
73990,2024-07-09 20:33:10,40.02668,-105.242241,1607.7,0.2,2.22,27.8,849.4,20.9,NA,NA,2130.1,446.58,28531.9,10145.3,55.9,0.0023757,"MobileLab",2024-07-09,1972.9,157.2,TRUE
73991,2024-07-09 20:33:11,40.02668,-105.242241,1607.7,0.3,2.25,27.7,849.4,20.9,NA,NA,2180.2,449.94,33246.1,10144.8,55.9,0.0023711,"MobileLab",2024-07-09,1972.9,207.3,TRUE
73992,2024-07-09 20:33:12,40.02668,-105.242241,1607.7,0.2,2.21,27.8,849.4,20.9,NA,NA,2231.5,453.3,32015.6,10139,55.9,0.0023842,"MobileLab",2024-07-09,1972.9,258.6,TRUE
73993,2024-07-09 20:33:13,40.02668,-105.242241,1607.7,0.3,2.23,27.7,849.4,20.9,NA,NA,2209,445.4,30095.2,10099.5,56.4,0.0023945,"MobileLab",2024-07-09,1972.9,236.1,TRUE
73995,2024-07-09 20:33:15,40.02668,-105.242241,1607.8,0.1,2.245,27.7,849.4,20.9,NA,NA,2057.5,434.54,17515.1,10068.5,63,0.002392,"MobileLab",2024-07-09,1972.9,84.5999999999999,TRUE
73997,2024-07-09 20:33:17,40.02668,-105.242241,1607.8,0.1,2.23,27.7,849.4,20.9,NA,NA,2076.9,437.5,13804.6,10096.5,57.2,0.0023794,"MobileLab",2024-07-09,1972.9,104,TRUE
74000,2024-07-09 20:33:20,40.02668,-105.242241,1607.8,0.1,2.265,27.85,849.4,20.85,NA,NA,2093.5,442.16,23687,10125.3,62.5,0.0023723,"MobileLab",2024-07-09,1972.9,120.6,TRUE
74002,2024-07-09 20:33:22,40.02668,-105.242241,1607.8,0.1,2.35,27.8,849.4,20.9,NA,NA,2134.9,447.92,33896.1,10144.2,59.4,0.0023718,"MobileLab",2024-07-09,1972.9,162,TRUE
74003,2024-07-09 20:33:23,40.02668,-105.242241,1607.8,0.2,2.42,27.7,849.4,20.9,NA,NA,2147.1,448.95,48085.1,10151.1,56.9,0.002395,"MobileLab",2024-07-09,1972.9,174.2,TRUE
74004,2024-07-09 20:33:24,40.02668,-105.242241,1607.8,0.3,2.48,27.8,849.4,20.9,NA,NA,2159.2,464.12,79890,10181.9,56.7,0.0023923,"MobileLab",2024-07-09,1972.9,186.3,TRUE
74007,2024-07-09 20:33:27,40.02668,-105.242241,1607.8,0.1,2.465,27.8,849.4,20.9,NA,NA,3056.2,533.69,145542.9,10271.2,62.7,0.0023864,"MobileLab",2024-07-09,1972.9,1083.3,TRUE
74009,2024-07-09 20:33:29,40.02668,-105.242241,1607.9,0.2,2.41,27.9,849.4,20.9,NA,NA,2779.6,509.64,110287,10238.2,56.9,0.0023689,"MobileLab",2024-07-09,1972.8,806.8,TRUE
74010,2024-07-09 20:33:30,40.02668,-105.242241,1607.9,0.1,2.36,27.9,849.4,21,NA,NA,2622.2,493.91,85121.5,10196.3,56.9,0.0023533,"MobileLab",2024-07-09,1972.8,649.4,TRUE
74012,2024-07-09 20:33:32,40.02668,-105.242241,1607.9,0.2,2.33,27.95,849.4,21.1,NA,NA,2294.5,456.97,34879.6,10103.9,57.4,0.0023835,"MobileLab",2024-07-09,1972.8,321.7,TRUE
74014,2024-07-09 20:33:34,40.02668,-105.242241,1607.9,0.1,2.215,27.85,849.4,21.05,NA,NA,2071.1,438.55,14190.3,10088.4,59.4,0.0023823,"MobileLab",2024-07-09,1972.6,98.5,TRUE
74016,2024-07-09 20:33:36,40.02668,-105.242241,1607.9,0.1,2.16,27.8,849.4,20.95,NA,NA,2086.7,436.63,9951.5,10097.2,71,0.0023713,"MobileLab",2024-07-09,1972.6,114.1,TRUE
74018,2024-07-09 20:33:38,40.02668,-105.242241,1607.9,0.2,2.07,27.8,849.4,20.9,NA,NA,2044.8,432.23,11399.5,10089.6,62,0.0023725,"MobileLab",2024-07-09,1972.6,72.2,TRUE
74019,2024-07-09 20:33:39,40.02668,-105.242241,1607.9,0.3,2.1,27.8,849.4,20.9,NA,NA,2049.8,433.42,12509.1,10094,67.5,0.0023643,"MobileLab",2024-07-09,1972.6,77.2000000000003,TRUE
74020,2024-07-09 20:33:40,40.02668,-105.242241,1607.9,0.2,2.1,27.8,849.4,20.9,NA,NA,2054.7,434.36,11626,10094.2,62,0.0023516,"MobileLab",2024-07-09,1972.6,82.0999999999999,TRUE
74021,2024-07-09 20:33:41,40.02668,-105.242241,1607.9,0.3,2.07,27.7,849.4,20.9,NA,NA,2053.3,433.49,10742.9,10086,62.5,0.002355,"MobileLab",2024-07-09,1972.6,80.7000000000003,TRUE
74023,2024-07-09 20:33:43,40.02668,-105.242241,1607.9,0.3,2.045,27.85,849.4,20.8,NA,NA,2067.1,432.09,11563.2,10086.4,63,0.0023531,"MobileLab",2024-07-09,1972.6,94.5,TRUE
74025,2024-07-09 20:33:45,40.02668,-105.242241,1607.9,0.2,1.96,28,849.4,20.8,NA,NA,2185.5,443.07,45773.7,10125,59.4,0.0023601,"MobileLab",2024-07-09,1972.6,212.9,TRUE
74026,2024-07-09 20:33:46,40.02668,-105.242241,1607.9,0.4,1.96,27.9,849.4,20.8,NA,NA,2452.2,466.88,69626,10166,60.4,0.002373,"MobileLab",2024-07-09,1972.6,479.6,TRUE
74028,2024-07-09 20:33:48,40.02668,-105.242241,1607.9,0.3,1.975,27.9,849.4,20.8,NA,NA,2732.4,497.42,121059.1,10218.9,60.2,0.0023294,"MobileLab",2024-07-09,1972.6,759.8,TRUE
74030,2024-07-09 20:33:50,40.02668,-105.242241,1607.9,0.3,1.96,27.8,849.4,20.8,NA,NA,2552.2,485.45,54134.6,10206.1,59.9,0.0023387,"MobileLab",2024-07-09,1972.6,579.6,TRUE
74031,2024-07-09 20:33:51,40.02668,-105.242241,1607.9,0.2,2.02,27.8,849.4,20.8,NA,NA,2332.9,456.5,35414.9,10174.3,61.4,0.0023255,"MobileLab",2024-07-09,1972.6,360.3,TRUE
74032,2024-07-09 20:33:52,40.02668,-105.242241,1607.9,0.2,2,27.7,849.4,20.8,NA,NA,2137.5,444.21,40162.4,10165.9,59.9,0.0023699,"MobileLab",2024-07-09,1972.6,164.9,TRUE
74033,2024-07-09 20:33:53,40.02668,-105.242241,1607.9,0.1,2.06,27.7,849.4,20.8,NA,NA,2167.2,449.75,42202,10167.8,60.4,0.0023599,"MobileLab",2024-07-09,1972.6,194.6,TRUE
74034,2024-07-09 20:33:54,40.02668,-105.242241,1607.9,0.1,2.14,27.8,849.4,20.8,NA,NA,2197,452.38,31988.5,10155.8,68,0.0023333,"MobileLab",2024-07-09,1972.6,224.4,TRUE
74035,2024-07-09 20:33:55,40.02668,-105.242241,1607.9,0.2,2.14,27.9,849.4,20.8,NA,NA,2156.5,444.12,21775,10125.6,67,0.0023207,"MobileLab",2024-07-09,1972.6,183.9,TRUE
74037,2024-07-09 20:33:57,40.02668,-105.242241,1608,0.1,2.17,27.9,849.4,20.85,NA,NA,2068.3,435.61,12883.4,10122.3,57.4,0.0023455,"MobileLab",2024-07-09,1972.6,95.7000000000003,TRUE
74039,2024-07-09 20:33:59,40.02668,-105.242241,1608,0.1,2.24,27.85,849.3,20.9,NA,NA,2075.3,437.22,15592.5,10152,57.4,0.0023343,"MobileLab",2024-07-09,1972.6,102.7,TRUE
74041,2024-07-09 20:34:01,40.02668,-105.242241,1608,0.3,2.24,27.8,849.4,20.9,NA,NA,2186.4,439.58,25619.1,10161.3,69,0.0023377,"MobileLab",2024-07-09,1972.6,213.8,TRUE
74042,2024-07-09 20:34:02,40.02668,-105.242241,1608,0.1,2.29,27.9,849.3,20.9,NA,NA,2168.8,441.5,31956.7,10162.1,57.4,0.0023316,"MobileLab",2024-07-09,1972.6,196.2,TRUE
74044,2024-07-09 20:34:04,40.02668,-105.242241,1608,0.1,2.31,27.8,849.4,20.95,NA,NA,2124.7,443.31,28303.1,10172.8,59.4,0.0023304,"MobileLab",2024-07-09,1972.6,152.1,TRUE
74046,2024-07-09 20:34:06,40.02668,-105.242241,1608,0.2,2.33,27.9,849.4,21,NA,NA,2103.1,438.97,14003.6,10158.4,59.9,0.0023406,"MobileLab",2024-07-09,1972.6,130.5,TRUE
74048,2024-07-09 20:34:08,40.02668,-105.242241,1608,0.2,2.34,27.9,849.4,20.9,NA,NA,2033.1,429.79,8007.2,10123.2,57.4,0.0023304,"MobileLab",2024-07-09,1972.6,60.5,TRUE
74049,2024-07-09 20:34:09,40.02668,-105.242241,1608,0.2,2.3,28,849.4,20.9,NA,NA,2037.3,429.73,7466.6,10121.5,59.4,0.0023307,"MobileLab",2024-07-09,1972.6,64.7,TRUE
74050,2024-07-09 20:34:10,40.02668,-105.242241,1608,0.3,2.38,28,849.4,20.9,NA,NA,2041.4,429.83,9914.9,10122.4,57.9,0.002297,"MobileLab",2024-07-09,1972.6,68.8000000000002,TRUE
74051,2024-07-09 20:34:11,40.02668,-105.242241,1608,0.4,2.35,27.9,849.4,20.9,NA,NA,2037.4,431.01,12363.3,10128.2,57.4,0.0023307,"MobileLab",2024-07-09,1972.6,64.8000000000002,TRUE
74052,2024-07-09 20:34:12,40.02668,-105.242241,1608,0.1,2.33,27.9,849.4,20.9,NA,NA,2030.8,432.18,10684.4,10133.3,60.4,0.002326,"MobileLab",2024-07-09,1972.6,58.2,TRUE
74053,2024-07-09 20:34:13,40.02668,-105.242241,1608,0.3,2.25,27.9,849.4,20.9,NA,NA,2025.8,431.37,8111.9,10128.1,58.4,0.0023377,"MobileLab",2024-07-09,1972.6,53.2,TRUE
74054,2024-07-09 20:34:14,40.02668,-105.242241,1608,0.1,2.22,27.9,849.4,20.9,NA,NA,2023,430.2,6183,10122.8,54.9,0.0023423,"MobileLab",2024-07-09,1972.6,50.4000000000001,TRUE
74055,2024-07-09 20:34:15,40.02668,-105.242241,1608,0.2,2.29,27.9,849.4,20.9,NA,NA,2018.6,428.88,4997.6,10117.9,54.9,0.0023117,"MobileLab",2024-07-09,1972.6,46,TRUE
74057,2024-07-09 20:34:17,40.02668,-105.242241,1608,0.3,2.27,27.8,849.4,20.9,NA,NA,1981.9,426.12,2242.5,10110,59.4,0.0023209,"MobileLab",2024-07-09,1972.6,9.30000000000018,TRUE
74058,2024-07-09 20:34:18,40.02668,-105.242241,1608,0.1,2.31,27.9,849.4,20.9,NA,NA,1976.3,425.79,733.6,10108.6,54.9,0.0022975,"MobileLab",2024-07-09,1972.6,3.70000000000005,TRUE
74059,2024-07-09 20:34:19,40.02668,-105.242241,1608,0.3,2.27,27.9,849.4,20.9,NA,NA,1974.2,425.46,425.2,10108.1,54.4,0.0023065,"MobileLab",2024-07-09,1972.3,1.90000000000009,FALSE
74060,2024-07-09 20:34:20,40.02668,-105.242241,1608.1,0.3,2.23,28,849.5,20.9,NA,NA,1973.1,425.4,364.3,10115.7,55.4,0.0023236,"MobileLab",2024-07-09,1972.2,0.899999999999864,FALSE
74062,2024-07-09 20:34:22,40.02668,-105.242241,1608.1,0.1,2.2,27.95,849.45,20.9,NA,NA,1973.3,425.41,303.2,10126.4,56.9,0.0023216,"MobileLab",2024-07-09,1972.1,1.20000000000005,FALSE
74064,2024-07-09 20:34:24,40.02668,-105.242241,1608.1,0.1,2.18,27.9,849.4,20.9,NA,NA,1973.7,425.51,243.9,10129.5,54.9,0.002306,"MobileLab",2024-07-09,1972.1,1.60000000000014,FALSE
74065,2024-07-09 20:34:25,40.02668,-105.242241,1608.1,0.2,2.24,27.9,849.4,20.9,NA,NA,1973.8,425.54,209.5,10130.1,55.9,0.002299,"MobileLab",2024-07-09,1971.8,2,FALSE
74066,2024-07-09 20:34:26,40.02668,-105.242241,1608.1,0,2.22,27.8,849.4,20.9,NA,NA,1973.9,425.57,197.7,10132.9,53.4,0.0023102,"MobileLab",2024-07-09,1971.6,2.30000000000018,TRUE
74067,2024-07-09 20:34:27,40.02668,-105.242241,1608.1,0.2,2.14,27.8,849.4,20.9,NA,NA,1973.5,425.66,186.8,10143.5,53.4,0.0023019,"MobileLab",2024-07-09,1971.6,1.90000000000009,FALSE
74069,2024-07-09 20:34:29,40.02668,-105.242241,1608.1,0.1,2.135,27.8,849.4,20.9,NA,NA,1972.2,425.76,180.1,10164.2,55.4,0.002299,"MobileLab",2024-07-09,1971.6,0.600000000000136,FALSE
74071,2024-07-09 20:34:31,40.02668,-105.242241,1608.1,0.1,2.12,27.8,849.4,20.9,NA,NA,1972.1,425.76,187.5,10188.3,53.4,0.0022807,"MobileLab",2024-07-09,1971.6,0.5,FALSE
74072,2024-07-09 20:34:32,40.02668,-105.242241,1608.1,0.1,2.05,27.9,849.4,20.9,NA,NA,1972.1,425.77,193.6,10204.8,53.9,0.0022758,"MobileLab",2024-07-09,1971.6,0.5,FALSE
74074,2024-07-09 20:34:34,40.02668,-105.242241,1608.1,0.2,2.09,27.95,849.4,20.9,NA,NA,1972.3,425.99,197.8,10214.7,54.4,0.0023314,"MobileLab",2024-07-09,1971.6,0.700000000000045,FALSE
74075,2024-07-09 20:34:35,40.02668,-105.242241,1608.2,0.1,2.09,28,849.4,20.9,NA,NA,1972.6,426.2,191.6,10213.1,53.9,0.0022939,"MobileLab",2024-07-09,1971.6,1,FALSE
74076,2024-07-09 20:34:36,40.02668,-105.242241,1608.2,0.2,2.15,28,849.4,20.9,NA,NA,1972.9,426.21,182.8,10206.5,53.9,0.0022659,"MobileLab",2024-07-09,1971.5,1.40000000000009,FALSE
74078,2024-07-09 20:34:38,40.02668,-105.242241,1608.2,0.3,2.275,27.9,849.4,20.9,NA,NA,1972.9,426.19,185.2,10202.5,53.6,0.0023155,"MobileLab",2024-07-09,1971.4,1.5,FALSE
74080,2024-07-09 20:34:40,40.02668,-105.242241,1608.2,0.3,2.375,27.9,849.4,20.85,NA,NA,1973.3,426.36,183.9,10201,58.2,0.0023146,"MobileLab",2024-07-09,1971.3,2,FALSE
74082,2024-07-09 20:34:42,40.02668,-105.242241,1608.2,0.3,2.34,27.8,849.4,20.8,NA,NA,1973.2,425.97,182.9,10148.9,55.4,0.0023331,"MobileLab",2024-07-09,1971.3,1.90000000000009,FALSE
74083,2024-07-09 20:34:43,40.02668,-105.242241,1608.2,0.2,2.39,27.7,849.4,20.9,NA,NA,1973.4,425.93,187.4,10137.3,53.4,0.0023384,"MobileLab",2024-07-09,1971.3,2.10000000000014,FALSE
74085,2024-07-09 20:34:45,40.02668,-105.242241,1608.2,0.1,2.4,27.7,849.4,20.9,NA,NA,1973.8,425.92,186.1,10134.8,64,0.0023253,"MobileLab",2024-07-09,1970.9,2.89999999999986,TRUE
74086,2024-07-09 20:34:46,40.02668,-105.242241,1608.2,0.2,2.46,27.8,849.4,20.9,NA,NA,1973.8,425.99,183,10148,58.4,0.0023177,"MobileLab",2024-07-09,1970.4,3.39999999999986,TRUE
74087,2024-07-09 20:34:47,40.02668,-105.242241,1608.2,0.2,2.485,27.85,849.4,20.9,NA,NA,1973.8,426,175.2,10152.5,53.6,0.0023212,"MobileLab",2024-07-09,1970.4,3.39999999999986,TRUE
74089,2024-07-09 20:34:49,40.02668,-105.242241,1608.2,0.1,2.45,27.8,849.4,20.9,NA,NA,1973.7,425.64,175.4,10108.1,53.4,0.0023002,"MobileLab",2024-07-09,1970.4,3.29999999999995,TRUE
74090,2024-07-09 20:34:50,40.02668,-105.242241,1608.2,0.1,2.43,27.8,849.4,20.9,NA,NA,1973.2,424.35,184.6,9915.4,53.9,0.0023036,"MobileLab",2024-07-09,1970.4,2.79999999999995,TRUE
74092,2024-07-09 20:34:52,40.02668,-105.242241,1608.3,0.1,2.365,27.95,849.4,20.9,NA,NA,1971.6,422.91,213.3,9770.1,58.4,0.002307,"MobileLab",2024-07-09,1970.4,1.19999999999982,FALSE
74094,2024-07-09 20:34:54,40.02668,-105.242241,1608.3,0.2,2.37,28,849.4,20.9,NA,NA,1973.5,424.16,198.7,9927.9,65.5,0.0022912,"MobileLab",2024-07-09,1970.4,3.09999999999991,TRUE
74095,2024-07-09 20:34:55,40.02668,-105.242241,1608.3,0.4,2.33,27.9,849.4,20.9,NA,NA,1973.3,424.79,178.4,9975,53.4,0.002306,"MobileLab",2024-07-09,1970.4,2.89999999999986,TRUE
74096,2024-07-09 20:34:56,40.02668,-105.242241,1608.3,0.2,2.35,27.8,849.4,20.9,NA,NA,1972.8,425.42,183.4,10015.8,65,0.0023326,"MobileLab",2024-07-09,1970.4,2.39999999999986,TRUE
74097,2024-07-09 20:34:57,40.02668,-105.242241,1608.3,0.2,2.35,27.9,849.4,21,NA,NA,1973,425.62,189.1,10037.9,53.4,0.0023087,"MobileLab",2024-07-09,1970.4,2.59999999999991,TRUE
74099,2024-07-09 20:34:59,40.02668,-105.242241,1608.3,0.3,2.375,27.8,849.4,20.95,NA,NA,1973.6,425.79,221.8,10062.9,58.2,0.0023134,"MobileLab",2024-07-09,1970.4,3.19999999999982,TRUE
74101,2024-07-09 20:35:01,40.02668,-105.242241,1608.3,0.1,2.35,27.9,849.4,20.9,NA,NA,1972.6,425.06,401,10001.9,55.9,0.0023443,"MobileLab",2024-07-09,1970.4,2.19999999999982,FALSE
74103,2024-07-09 20:35:03,40.02668,-105.242241,1608.3,0.3,2.36,27.8,849.4,20.9,NA,NA,1971.3,422.67,392.1,9805.2,52.9,0.002335,"MobileLab",2024-07-09,1970.4,0.899999999999864,FALSE
74104,2024-07-09 20:35:04,40.02668,-105.242241,1608.3,0.2,2.3,27.8,849.4,20.8,NA,NA,1972.7,422.66,250.4,9691.5,55.4,0.0023587,"MobileLab",2024-07-09,1970.4,2.29999999999995,TRUE
74106,2024-07-09 20:35:06,40.02668,-105.242241,1608.3,0.1,2.205,27.55,849.4,20.8,NA,NA,1983.1,432.5,6847.6,9727.7,55.1,0.0022824,"MobileLab",2024-07-09,1970.4,12.6999999999998,TRUE
74108,2024-07-09 20:35:08,40.02668,-105.242241,1608.3,0.3,2.14,27.6,849.4,20.7,NA,NA,2019.4,453.49,6697.7,9980.1,55.4,0.0022817,"MobileLab",2024-07-09,1970.4,49,TRUE
74109,2024-07-09 20:35:09,40.02668,-105.242241,1608.3,0.2,2.14,27.5,849.4,20.5,NA,NA,2012.4,444.9,4655.5,9965.2,55.4,0.002309,"MobileLab",2024-07-09,1970.4,42,TRUE
74110,2024-07-09 20:35:10,40.02668,-105.242241,1608.3,0.1,2.14,27.6,849.4,20.4,NA,NA,2004.7,436.67,3691.1,9955.1,58.4,0.0022953,"MobileLab",2024-07-09,1970.3,34.4000000000001,TRUE
74111,2024-07-09 20:35:11,40.02668,-105.242241,1608.3,0.1,2.17,27.6,849.4,20.4,NA,NA,2002.1,434.83,2726.7,9958.6,55.4,0.0022846,"MobileLab",2024-07-09,1970.3,31.8,TRUE
74112,2024-07-09 20:35:12,40.02668,-105.242241,1608.3,0.2,2.2,27.7,849.5,20.4,NA,NA,2002.1,433,3135.9,9962,65.5,0.0022863,"MobileLab",2024-07-09,1970.3,31.8,TRUE
74113,2024-07-09 20:35:13,40.02668,-105.242241,1608.3,0.1,2.27,27.8,849.4,20.4,NA,NA,2003.2,433,4007.9,9930.2,65,0.0023046,"MobileLab",2024-07-09,1970.3,32.9000000000001,TRUE
74115,2024-07-09 20:35:15,40.02668,-105.242241,1608.3,0.2,2.28,27.8,849.4,20.5,NA,NA,2007.5,431.88,2628.7,9883,65.5,0.0022084,"MobileLab",2024-07-09,1970.3,37.2,TRUE
74116,2024-07-09 20:35:16,40.02668,-105.242241,1608.3,0.4,2.29,27.7,849.4,20.5,NA,NA,1993.2,427.92,2604.4,9874.5,57.4,0.002176,"MobileLab",2024-07-09,1970.3,22.9000000000001,TRUE
74117,2024-07-09 20:35:17,40.02668,-105.242241,1608.3,0.2,2.255,27.85,849.4,20.5,NA,NA,1978.9,427.47,9431.6,9880,59.9,0.0021755,"MobileLab",2024-07-09,1970.3,8.60000000000014,TRUE
74119,2024-07-09 20:35:19,40.02668,-105.242241,1608.3,0.3,2.21,27.8,849.4,20.6,NA,NA,2054,455.03,15614.9,9929.2,67,0.0022342,"MobileLab",2024-07-09,1970.3,83.7,TRUE
74120,2024-07-09 20:35:20,40.02668,-105.242241,1608.3,0.2,2.21,27.9,849.4,20.6,NA,NA,2079.2,455.04,13494.5,9928.1,57.4,0.0022091,"MobileLab",2024-07-09,1970.3,108.9,TRUE
74122,2024-07-09 20:35:22,40.02668,-105.242241,1608.3,0.3,2.18,27.8,849.4,20.6,NA,NA,2083,448.76,10650.2,9916.4,60.4,0.0022822,"MobileLab",2024-07-09,1970.3,112.7,TRUE
74123,2024-07-09 20:35:23,40.02668,-105.242241,1608.3,0.1,2.13,27.8,849.4,20.4,NA,NA,2056,443.42,9197.2,9903.2,56.9,0.0023467,"MobileLab",2024-07-09,1970.3,85.7,TRUE
74124,2024-07-09 20:35:24,40.02668,-105.242241,1608.3,0.1,2.095,27.7,849.3,20.25,NA,NA,2029,439.04,7138.9,9884,61.7,0.002335,"MobileLab",2024-07-09,1970.3,58.7,TRUE
74127,2024-07-09 20:35:27,40.02668,-105.242241,1608.3,0.2,2.13,27.75,849.3,20.2,NA,NA,2005.2,431.22,3595.1,9856.9,60.7,0.0021338,"MobileLab",2024-07-09,1970.3,34.9000000000001,TRUE
74128,2024-07-09 20:35:28,40.02668,-105.242241,1608.3,0.2,2.17,27.7,849.4,20.3,NA,NA,1995.7,427.87,3109.9,9870.1,68.5,0.0018839,"MobileLab",2024-07-09,1970.3,25.4000000000001,TRUE
74129,2024-07-09 20:35:29,40.02668,-105.242241,1608.3,0.3,2.19,27.7,849.4,20.3,NA,NA,1991.8,427.54,2734,9869,59.9,0.0015448,"MobileLab",2024-07-09,1970.3,21.5,TRUE
74131,2024-07-09 20:35:31,40.02668,-105.242241,1608.3,0.2,2.18,27.7,849.4,20.4,NA,NA,2007.2,433,6093.5,9872.3,57.4,0.0017217,"MobileLab",2024-07-09,1970.3,36.9000000000001,TRUE
74132,2024-07-09 20:35:32,40.02668,-105.242241,1608.3,0.1,2.19,27.7,849.4,20.4,NA,NA,2036.4,442.48,8708.3,9881.5,56.9,0.001984,"MobileLab",2024-07-09,1970.3,66.1000000000001,TRUE
74133,2024-07-09 20:35:33,40.02668,-105.242241,1608.3,0.2,2.1,27.6,849.4,20.4,NA,NA,2065.7,452.95,13213.9,9887.2,57.4,0.0022171,"MobileLab",2024-07-09,1970.3,95.3999999999999,TRUE
74134,2024-07-09 20:35:34,40.02668,-105.242241,1608.3,0.1,2.05,27.7,849.4,20.4,NA,NA,2161.3,475.63,17719.5,9884.4,57.4,0.002365,"MobileLab",2024-07-09,1970.3,191,TRUE
74135,2024-07-09 20:35:35,40.02668,-105.242241,1608.3,0.4,2.04,27.8,849.4,20.4,NA,NA,2287.3,498.31,23237.7,9881.7,57.9,0.0023954,"MobileLab",2024-07-09,1970.3,317,TRUE
74136,2024-07-09 20:35:36,40.02668,-105.242241,1608.3,0.1,1.97,27.8,849.4,20.4,NA,NA,2322.3,488.96,29086.3,9894.5,57.9,0.0023918,"MobileLab",2024-07-09,1970.3,352,TRUE
74138,2024-07-09 20:35:38,40.02668,-105.242241,1608.3,2.1,1.56,27.9,849.4,20.3,NA,NA,2058.2,452.9,16141.6,9889.3,57.7,0.0023779,"MobileLab",2024-07-09,1970.3,87.8999999999999,TRUE
74141,2024-07-09 20:35:41,40.026669,-105.242241,1608.3,1.8,178.595,27.85,849.4,20.35,NA,NA,1983.7,426.43,2046.5,9835.1,57.4,0.0023833,"MobileLab",2024-07-09,1970.3,13.4000000000001,TRUE
74142,2024-07-09 20:35:42,40.026661,-105.242241,1608.3,2.1,352.78,27.9,849.4,20.4,NA,NA,1980.4,425.75,1573.7,9843,57.4,0.0024785,"MobileLab",2024-07-09,1970.3,10.1000000000001,TRUE
74143,2024-07-09 20:35:43,40.026661,-105.242241,1608.2,2.5,346.38,27.8,849.4,20.4,NA,NA,1977.7,425.02,1350.6,9839.9,58.4,0.0025007,"MobileLab",2024-07-09,1970.3,7.40000000000009,TRUE
74145,2024-07-09 20:35:45,40.026646,-105.242233,1608.2,2.7,334.665,27.85,849.4,20.4,NA,NA,1973.9,423.56,631.4,9821.1,58.7,0.0023855,"MobileLab",2024-07-09,1970.2,3.70000000000005,TRUE
